,domain,headline,content,url
89,https://thitruongtaichinhtiente.vn/dien-dan-tai-chinh-tien-te/nghien-cuu-trao-doi,Tình trạng gian lận quảng cáo và AI tạo sinh là những mối bận tâm hàng đầu của các nhà quảng cáo,"Thông tin vừa được DoubleVerify (DV), nền tảng phần mềm hàng đầu về đo lường, dữ liệu và phân tích truyền thông kỹ thuật số nêu ra trong Báo cáo chuyên sâu toàn cầu của DoubleVerify: Xu hướng năm 2024 (DV Global Insights: 2024 Trends Report), lần đầu tiên phát hành kèm theo một báo cáo dành riêng cho thị trường APAC.",https://thitruongtaichinhtiente.vn/tinh-trang-gian-lan-quang-cao-va-ai-tao-sinh-la-nhung-moi-ban-tam-hang-dau-cua-cac-nha-quang-cao-59800.html
90,https://thitruongtaichinhtiente.vn/dien-dan-tai-chinh-tien-te/van-de-nhan-dinh,Tình trạng gian lận quảng cáo và AI tạo sinh là những mối bận tâm hàng đầu của các nhà quảng cáo,"Thông tin vừa được DoubleVerify (DV), nền tảng phần mềm hàng đầu về đo lường, dữ liệu và phân tích truyền thông kỹ thuật số nêu ra trong Báo cáo chuyên sâu toàn cầu của DoubleVerify: Xu hướng năm 2024 (DV Global Insights: 2024 Trends Report), lần đầu tiên phát hành kèm theo một báo cáo dành riêng cho thị trường APAC.",https://thitruongtaichinhtiente.vn/tinh-trang-gian-lan-quang-cao-va-ai-tao-sinh-la-nhung-moi-ban-tam-hang-dau-cua-cac-nha-quang-cao-59800.html
91,https://thitruongtaichinhtiente.vn/phap-luat-nghiep-vu,Tình trạng gian lận quảng cáo và AI tạo sinh là những mối bận tâm hàng đầu của các nhà quảng cáo,"Thông tin vừa được DoubleVerify (DV), nền tảng phần mềm hàng đầu về đo lường, dữ liệu và phân tích truyền thông kỹ thuật số nêu ra trong Báo cáo chuyên sâu toàn cầu của DoubleVerify: Xu hướng năm 2024 (DV Global Insights: 2024 Trends Report), lần đầu tiên phát hành kèm theo một báo cáo dành riêng cho thị trường APAC.",https://thitruongtaichinhtiente.vn/tinh-trang-gian-lan-quang-cao-va-ai-tao-sinh-la-nhung-moi-ban-tam-hang-dau-cua-cac-nha-quang-cao-59800.html
92,https://thitruongtaichinhtiente.vn/phap-luat-nghiep-vu/chinh-sach-moi,Tình trạng gian lận quảng cáo và AI tạo sinh là những mối bận tâm hàng đầu của các nhà quảng cáo,"Thông tin vừa được DoubleVerify (DV), nền tảng phần mềm hàng đầu về đo lường, dữ liệu và phân tích truyền thông kỹ thuật số nêu ra trong Báo cáo chuyên sâu toàn cầu của DoubleVerify: Xu hướng năm 2024 (DV Global Insights: 2024 Trends Report), lần đầu tiên phát hành kèm theo một báo cáo dành riêng cho thị trường APAC.",https://thitruongtaichinhtiente.vn/tinh-trang-gian-lan-quang-cao-va-ai-tao-sinh-la-nhung-moi-ban-tam-hang-dau-cua-cac-nha-quang-cao-59800.html
93,https://thitruongtaichinhtiente.vn/phap-luat-nghiep-vu/nghiep-vu-tai-chinh-ngan-hang,Tình trạng gian lận quảng cáo và AI tạo sinh là những mối bận tâm hàng đầu của các nhà quảng cáo,"Thông tin vừa được DoubleVerify (DV), nền tảng phần mềm hàng đầu về đo lường, dữ liệu và phân tích truyền thông kỹ thuật số nêu ra trong Báo cáo chuyên sâu toàn cầu của DoubleVerify: Xu hướng năm 2024 (DV Global Insights: 2024 Trends Report), lần đầu tiên phát hành kèm theo một báo cáo dành riêng cho thị trường APAC.",https://thitruongtaichinhtiente.vn/tinh-trang-gian-lan-quang-cao-va-ai-tao-sinh-la-nhung-moi-ban-tam-hang-dau-cua-cac-nha-quang-cao-59800.html
94,https://thitruongtaichinhtiente.vn/phap-luat-nghiep-vu/hoi-dap,Tình trạng gian lận quảng cáo và AI tạo sinh là những mối bận tâm hàng đầu của các nhà quảng cáo,"Thông tin vừa được DoubleVerify (DV), nền tảng phần mềm hàng đầu về đo lường, dữ liệu và phân tích truyền thông kỹ thuật số nêu ra trong Báo cáo chuyên sâu toàn cầu của DoubleVerify: Xu hướng năm 2024 (DV Global Insights: 2024 Trends Report), lần đầu tiên phát hành kèm theo một báo cáo dành riêng cho thị trường APAC.",https://thitruongtaichinhtiente.vn/tinh-trang-gian-lan-quang-cao-va-ai-tao-sinh-la-nhung-moi-ban-tam-hang-dau-cua-cac-nha-quang-cao-59800.html
95,https://thitruongtaichinhtiente.vn/cong-nghe,Tình trạng gian lận quảng cáo và AI tạo sinh là những mối bận tâm hàng đầu của các nhà quảng cáo,"Thông tin vừa được DoubleVerify (DV), nền tảng phần mềm hàng đầu về đo lường, dữ liệu và phân tích truyền thông kỹ thuật số nêu ra trong Báo cáo chuyên sâu toàn cầu của DoubleVerify: Xu hướng năm 2024 (DV Global Insights: 2024 Trends Report), lần đầu tiên phát hành kèm theo một báo cáo dành riêng cho thị trường APAC.",https://thitruongtaichinhtiente.vn/tinh-trang-gian-lan-quang-cao-va-ai-tao-sinh-la-nhung-moi-ban-tam-hang-dau-cua-cac-nha-quang-cao-59800.html
96,https://thitruongtaichinhtiente.vn/hoat-dong-ngan-hang,Độ tuổi trung niên Gen X đang chi tiêu nhiều hơn các thế hệ khác: Cơ hội cho các thương hiệu,"Mặc dù có số lượng đông đảo và sức chi tiêu mạnh, nhưng phần lớn thị trường hướng đến đối tượng Gen X vẫn chưa được các thương hiệu khai thác hiệu quả.",https://thitruongtaichinhtiente.vn/do-tuoi-trung-nien-gen-x-dang-chi-tieu-nhieu-hon-cac-the-he-khac-co-hoi-cho-cac-thuong-hieu-59758.html
97,https://thitruongtaichinhtiente.vn/hoat-dong-ngan-hang/san-pham-dich-vu,Độ tuổi trung niên Gen X đang chi tiêu nhiều hơn các thế hệ khác: Cơ hội cho các thương hiệu,"Mặc dù có số lượng đông đảo và sức chi tiêu mạnh, nhưng phần lớn thị trường hướng đến đối tượng Gen X vẫn chưa được các thương hiệu khai thác hiệu quả.",https://thitruongtaichinhtiente.vn/do-tuoi-trung-nien-gen-x-dang-chi-tieu-nhieu-hon-cac-the-he-khac-co-hoi-cho-cac-thuong-hieu-59758.html
98,https://thitruongtaichinhtiente.vn/hoat-dong-ngan-hang/tin-hiep-hoi-ngan-hang,Độ tuổi trung niên Gen X đang chi tiêu nhiều hơn các thế hệ khác: Cơ hội cho các thương hiệu,"Mặc dù có số lượng đông đảo và sức chi tiêu mạnh, nhưng phần lớn thị trường hướng đến đối tượng Gen X vẫn chưa được các thương hiệu khai thác hiệu quả.",https://thitruongtaichinhtiente.vn/do-tuoi-trung-nien-gen-x-dang-chi-tieu-nhieu-hon-cac-the-he-khac-co-hoi-cho-cac-thuong-hieu-59758.html
99,https://thitruongtaichinhtiente.vn/hoat-dong-ngan-hang/tin-hoi-vien,Độ tuổi trung niên Gen X đang chi tiêu nhiều hơn các thế hệ khác: Cơ hội cho các thương hiệu,"Mặc dù có số lượng đông đảo và sức chi tiêu mạnh, nhưng phần lớn thị trường hướng đến đối tượng Gen X vẫn chưa được các thương hiệu khai thác hiệu quả.",https://thitruongtaichinhtiente.vn/do-tuoi-trung-nien-gen-x-dang-chi-tieu-nhieu-hon-cac-the-he-khac-co-hoi-cho-cac-thuong-hieu-59758.html
100,https://thitruongtaichinhtiente.vn/dien-dan-tai-chinh-tien-te,Độ tuổi trung niên Gen X đang chi tiêu nhiều hơn các thế hệ khác: Cơ hội cho các thương hiệu,"Mặc dù có số lượng đông đảo và sức chi tiêu mạnh, nhưng phần lớn thị trường hướng đến đối tượng Gen X vẫn chưa được các thương hiệu khai thác hiệu quả.",https://thitruongtaichinhtiente.vn/do-tuoi-trung-nien-gen-x-dang-chi-tieu-nhieu-hon-cac-the-he-khac-co-hoi-cho-cac-thuong-hieu-59758.html
101,https://thitruongtaichinhtiente.vn/dien-dan-tai-chinh-tien-te/nghien-cuu-trao-doi,Độ tuổi trung niên Gen X đang chi tiêu nhiều hơn các thế hệ khác: Cơ hội cho các thương hiệu,"Mặc dù có số lượng đông đảo và sức chi tiêu mạnh, nhưng phần lớn thị trường hướng đến đối tượng Gen X vẫn chưa được các thương hiệu khai thác hiệu quả.",https://thitruongtaichinhtiente.vn/do-tuoi-trung-nien-gen-x-dang-chi-tieu-nhieu-hon-cac-the-he-khac-co-hoi-cho-cac-thuong-hieu-59758.html
102,https://thitruongtaichinhtiente.vn/dien-dan-tai-chinh-tien-te/van-de-nhan-dinh,Độ tuổi trung niên Gen X đang chi tiêu nhiều hơn các thế hệ khác: Cơ hội cho các thương hiệu,"Mặc dù có số lượng đông đảo và sức chi tiêu mạnh, nhưng phần lớn thị trường hướng đến đối tượng Gen X vẫn chưa được các thương hiệu khai thác hiệu quả.",https://thitruongtaichinhtiente.vn/do-tuoi-trung-nien-gen-x-dang-chi-tieu-nhieu-hon-cac-the-he-khac-co-hoi-cho-cac-thuong-hieu-59758.html
103,https://thitruongtaichinhtiente.vn/phap-luat-nghiep-vu,Độ tuổi trung niên Gen X đang chi tiêu nhiều hơn các thế hệ khác: Cơ hội cho các thương hiệu,"Mặc dù có số lượng đông đảo và sức chi tiêu mạnh, nhưng phần lớn thị trường hướng đến đối tượng Gen X vẫn chưa được các thương hiệu khai thác hiệu quả.",https://thitruongtaichinhtiente.vn/do-tuoi-trung-nien-gen-x-dang-chi-tieu-nhieu-hon-cac-the-he-khac-co-hoi-cho-cac-thuong-hieu-59758.html
104,https://thitruongtaichinhtiente.vn/phap-luat-nghiep-vu/chinh-sach-moi,Độ tuổi trung niên Gen X đang chi tiêu nhiều hơn các thế hệ khác: Cơ hội cho các thương hiệu,"Mặc dù có số lượng đông đảo và sức chi tiêu mạnh, nhưng phần lớn thị trường hướng đến đối tượng Gen X vẫn chưa được các thương hiệu khai thác hiệu quả.",https://thitruongtaichinhtiente.vn/do-tuoi-trung-nien-gen-x-dang-chi-tieu-nhieu-hon-cac-the-he-khac-co-hoi-cho-cac-thuong-hieu-59758.html
105,https://thitruongtaichinhtiente.vn/phap-luat-nghiep-vu/nghiep-vu-tai-chinh-ngan-hang,Độ tuổi trung niên Gen X đang chi tiêu nhiều hơn các thế hệ khác: Cơ hội cho các thương hiệu,"Mặc dù có số lượng đông đảo và sức chi tiêu mạnh, nhưng phần lớn thị trường hướng đến đối tượng Gen X vẫn chưa được các thương hiệu khai thác hiệu quả.",https://thitruongtaichinhtiente.vn/do-tuoi-trung-nien-gen-x-dang-chi-tieu-nhieu-hon-cac-the-he-khac-co-hoi-cho-cac-thuong-hieu-59758.html
106,https://thitruongtaichinhtiente.vn/phap-luat-nghiep-vu/hoi-dap,Độ tuổi trung niên Gen X đang chi tiêu nhiều hơn các thế hệ khác: Cơ hội cho các thương hiệu,"Mặc dù có số lượng đông đảo và sức chi tiêu mạnh, nhưng phần lớn thị trường hướng đến đối tượng Gen X vẫn chưa được các thương hiệu khai thác hiệu quả.",https://thitruongtaichinhtiente.vn/do-tuoi-trung-nien-gen-x-dang-chi-tieu-nhieu-hon-cac-the-he-khac-co-hoi-cho-cac-thuong-hieu-59758.html
107,https://thitruongtaichinhtiente.vn/cong-nghe,Độ tuổi trung niên Gen X đang chi tiêu nhiều hơn các thế hệ khác: Cơ hội cho các thương hiệu,"Mặc dù có số lượng đông đảo và sức chi tiêu mạnh, nhưng phần lớn thị trường hướng đến đối tượng Gen X vẫn chưa được các thương hiệu khai thác hiệu quả.",https://thitruongtaichinhtiente.vn/do-tuoi-trung-nien-gen-x-dang-chi-tieu-nhieu-hon-cac-the-he-khac-co-hoi-cho-cac-thuong-hieu-59758.html
108,https://thitruongtaichinhtiente.vn/hoat-dong-ngan-hang,Doanh nghiệp Việt Nam đầu tiên đạt chứng chỉ ISO cao nhất về nhận diện khuôn mặt,"Hệ thống nhận diện khuôn mặt - Viettel eKYC của Tập đoàn Công nghiệp - Viễn thông Quân đội (Viettel) đã vượt qua khoảng 3.000 lần kiểm thử và theo kết quả đo kiểm của Tayllorcox, tỷ lệ sai số của Viettel eKYC là 0%.",https://thitruongtaichinhtiente.vn/doanh-nghiep-viet-nam-dau-tien-dat-chung-chi-iso-cao-nhat-ve-nhan-dien-khuon-mat-59754.html
109,https://thitruongtaichinhtiente.vn/hoat-dong-ngan-hang/san-pham-dich-vu,Doanh nghiệp Việt Nam đầu tiên đạt chứng chỉ ISO cao nhất về nhận diện khuôn mặt,"Hệ thống nhận diện khuôn mặt - Viettel eKYC của Tập đoàn Công nghiệp - Viễn thông Quân đội (Viettel) đã vượt qua khoảng 3.000 lần kiểm thử và theo kết quả đo kiểm của Tayllorcox, tỷ lệ sai số của Viettel eKYC là 0%.",https://thitruongtaichinhtiente.vn/doanh-nghiep-viet-nam-dau-tien-dat-chung-chi-iso-cao-nhat-ve-nhan-dien-khuon-mat-59754.html
110,https://thitruongtaichinhtiente.vn/hoat-dong-ngan-hang/tin-hiep-hoi-ngan-hang,Doanh nghiệp Việt Nam đầu tiên đạt chứng chỉ ISO cao nhất về nhận diện khuôn mặt,"Hệ thống nhận diện khuôn mặt - Viettel eKYC của Tập đoàn Công nghiệp - Viễn thông Quân đội (Viettel) đã vượt qua khoảng 3.000 lần kiểm thử và theo kết quả đo kiểm của Tayllorcox, tỷ lệ sai số của Viettel eKYC là 0%.",https://thitruongtaichinhtiente.vn/doanh-nghiep-viet-nam-dau-tien-dat-chung-chi-iso-cao-nhat-ve-nhan-dien-khuon-mat-59754.html
111,https://thitruongtaichinhtiente.vn/hoat-dong-ngan-hang/tin-hoi-vien,Doanh nghiệp Việt Nam đầu tiên đạt chứng chỉ ISO cao nhất về nhận diện khuôn mặt,"Hệ thống nhận diện khuôn mặt - Viettel eKYC của Tập đoàn Công nghiệp - Viễn thông Quân đội (Viettel) đã vượt qua khoảng 3.000 lần kiểm thử và theo kết quả đo kiểm của Tayllorcox, tỷ lệ sai số của Viettel eKYC là 0%.",https://thitruongtaichinhtiente.vn/doanh-nghiep-viet-nam-dau-tien-dat-chung-chi-iso-cao-nhat-ve-nhan-dien-khuon-mat-59754.html
112,https://thitruongtaichinhtiente.vn/dien-dan-tai-chinh-tien-te,Doanh nghiệp Việt Nam đầu tiên đạt chứng chỉ ISO cao nhất về nhận diện khuôn mặt,"Hệ thống nhận diện khuôn mặt - Viettel eKYC của Tập đoàn Công nghiệp - Viễn thông Quân đội (Viettel) đã vượt qua khoảng 3.000 lần kiểm thử và theo kết quả đo kiểm của Tayllorcox, tỷ lệ sai số của Viettel eKYC là 0%.",https://thitruongtaichinhtiente.vn/doanh-nghiep-viet-nam-dau-tien-dat-chung-chi-iso-cao-nhat-ve-nhan-dien-khuon-mat-59754.html
113,https://thitruongtaichinhtiente.vn/dien-dan-tai-chinh-tien-te/nghien-cuu-trao-doi,Doanh nghiệp Việt Nam đầu tiên đạt chứng chỉ ISO cao nhất về nhận diện khuôn mặt,"Hệ thống nhận diện khuôn mặt - Viettel eKYC của Tập đoàn Công nghiệp - Viễn thông Quân đội (Viettel) đã vượt qua khoảng 3.000 lần kiểm thử và theo kết quả đo kiểm của Tayllorcox, tỷ lệ sai số của Viettel eKYC là 0%.",https://thitruongtaichinhtiente.vn/doanh-nghiep-viet-nam-dau-tien-dat-chung-chi-iso-cao-nhat-ve-nhan-dien-khuon-mat-59754.html
114,https://thitruongtaichinhtiente.vn/dien-dan-tai-chinh-tien-te/van-de-nhan-dinh,Doanh nghiệp Việt Nam đầu tiên đạt chứng chỉ ISO cao nhất về nhận diện khuôn mặt,"Hệ thống nhận diện khuôn mặt - Viettel eKYC của Tập đoàn Công nghiệp - Viễn thông Quân đội (Viettel) đã vượt qua khoảng 3.000 lần kiểm thử và theo kết quả đo kiểm của Tayllorcox, tỷ lệ sai số của Viettel eKYC là 0%.",https://thitruongtaichinhtiente.vn/doanh-nghiep-viet-nam-dau-tien-dat-chung-chi-iso-cao-nhat-ve-nhan-dien-khuon-mat-59754.html
115,https://thitruongtaichinhtiente.vn/phap-luat-nghiep-vu,Doanh nghiệp Việt Nam đầu tiên đạt chứng chỉ ISO cao nhất về nhận diện khuôn mặt,"Hệ thống nhận diện khuôn mặt - Viettel eKYC của Tập đoàn Công nghiệp - Viễn thông Quân đội (Viettel) đã vượt qua khoảng 3.000 lần kiểm thử và theo kết quả đo kiểm của Tayllorcox, tỷ lệ sai số của Viettel eKYC là 0%.",https://thitruongtaichinhtiente.vn/doanh-nghiep-viet-nam-dau-tien-dat-chung-chi-iso-cao-nhat-ve-nhan-dien-khuon-mat-59754.html
116,https://thitruongtaichinhtiente.vn/phap-luat-nghiep-vu/chinh-sach-moi,Doanh nghiệp Việt Nam đầu tiên đạt chứng chỉ ISO cao nhất về nhận diện khuôn mặt,"Hệ thống nhận diện khuôn mặt - Viettel eKYC của Tập đoàn Công nghiệp - Viễn thông Quân đội (Viettel) đã vượt qua khoảng 3.000 lần kiểm thử và theo kết quả đo kiểm của Tayllorcox, tỷ lệ sai số của Viettel eKYC là 0%.",https://thitruongtaichinhtiente.vn/doanh-nghiep-viet-nam-dau-tien-dat-chung-chi-iso-cao-nhat-ve-nhan-dien-khuon-mat-59754.html
117,https://thitruongtaichinhtiente.vn/phap-luat-nghiep-vu/nghiep-vu-tai-chinh-ngan-hang,Doanh nghiệp Việt Nam đầu tiên đạt chứng chỉ ISO cao nhất về nhận diện khuôn mặt,"Hệ thống nhận diện khuôn mặt - Viettel eKYC của Tập đoàn Công nghiệp - Viễn thông Quân đội (Viettel) đã vượt qua khoảng 3.000 lần kiểm thử và theo kết quả đo kiểm của Tayllorcox, tỷ lệ sai số của Viettel eKYC là 0%.",https://thitruongtaichinhtiente.vn/doanh-nghiep-viet-nam-dau-tien-dat-chung-chi-iso-cao-nhat-ve-nhan-dien-khuon-mat-59754.html
118,https://thitruongtaichinhtiente.vn/phap-luat-nghiep-vu/hoi-dap,Doanh nghiệp Việt Nam đầu tiên đạt chứng chỉ ISO cao nhất về nhận diện khuôn mặt,"Hệ thống nhận diện khuôn mặt - Viettel eKYC của Tập đoàn Công nghiệp - Viễn thông Quân đội (Viettel) đã vượt qua khoảng 3.000 lần kiểm thử và theo kết quả đo kiểm của Tayllorcox, tỷ lệ sai số của Viettel eKYC là 0%.",https://thitruongtaichinhtiente.vn/doanh-nghiep-viet-nam-dau-tien-dat-chung-chi-iso-cao-nhat-ve-nhan-dien-khuon-mat-59754.html
119,https://thitruongtaichinhtiente.vn/cong-nghe,Doanh nghiệp Việt Nam đầu tiên đạt chứng chỉ ISO cao nhất về nhận diện khuôn mặt,"Hệ thống nhận diện khuôn mặt - Viettel eKYC của Tập đoàn Công nghiệp - Viễn thông Quân đội (Viettel) đã vượt qua khoảng 3.000 lần kiểm thử và theo kết quả đo kiểm của Tayllorcox, tỷ lệ sai số của Viettel eKYC là 0%.",https://thitruongtaichinhtiente.vn/doanh-nghiep-viet-nam-dau-tien-dat-chung-chi-iso-cao-nhat-ve-nhan-dien-khuon-mat-59754.html
120,https://thitruongtaichinhtiente.vn/hoat-dong-ngan-hang,Bộ trưởng Bộ Kế hoạch và Đầu tư đến Thung lũng Silicon kêu gọi “đại bàng” tiếp tục hợp tác với NIC,"Trong khuôn khổ chuyến công tác tại Hoa Kỳ, trong 2 ngày 22-23/6 (theo giờ địa phương) Bộ trưởng Bộ Kế hoạch và Đầu tư (Bộ KH&ĐT) Nguyễn Chí Dũng đã có buổi làm việc với Mạng lưới đổi mới sáng tạo Việt Nam, Công ty ARM, Công ty Marvell, Tập đoàn Google tại Thung lũng Silicon (California, Hoa Kỳ). Đây đều là các doanh nghiệp có tiếng trong lĩnh vực phần mềm, chíp, bán dẫn của Hoa Kỳ…",https://thitruongtaichinhtiente.vn/bo-truong-bo-ke-hoach-va-dau-tu-den-thung-lung-silicon-keu-goi-dai-bang-tiep-tuc-hop-tac-voi-nic-59751.html
121,https://thitruongtaichinhtiente.vn/hoat-dong-ngan-hang/san-pham-dich-vu,Bộ trưởng Bộ Kế hoạch và Đầu tư đến Thung lũng Silicon kêu gọi “đại bàng” tiếp tục hợp tác với NIC,"Trong khuôn khổ chuyến công tác tại Hoa Kỳ, trong 2 ngày 22-23/6 (theo giờ địa phương) Bộ trưởng Bộ Kế hoạch và Đầu tư (Bộ KH&ĐT) Nguyễn Chí Dũng đã có buổi làm việc với Mạng lưới đổi mới sáng tạo Việt Nam, Công ty ARM, Công ty Marvell, Tập đoàn Google tại Thung lũng Silicon (California, Hoa Kỳ). Đây đều là các doanh nghiệp có tiếng trong lĩnh vực phần mềm, chíp, bán dẫn của Hoa Kỳ…",https://thitruongtaichinhtiente.vn/bo-truong-bo-ke-hoach-va-dau-tu-den-thung-lung-silicon-keu-goi-dai-bang-tiep-tuc-hop-tac-voi-nic-59751.html
122,https://thitruongtaichinhtiente.vn/hoat-dong-ngan-hang/tin-hiep-hoi-ngan-hang,Bộ trưởng Bộ Kế hoạch và Đầu tư đến Thung lũng Silicon kêu gọi “đại bàng” tiếp tục hợp tác với NIC,"Trong khuôn khổ chuyến công tác tại Hoa Kỳ, trong 2 ngày 22-23/6 (theo giờ địa phương) Bộ trưởng Bộ Kế hoạch và Đầu tư (Bộ KH&ĐT) Nguyễn Chí Dũng đã có buổi làm việc với Mạng lưới đổi mới sáng tạo Việt Nam, Công ty ARM, Công ty Marvell, Tập đoàn Google tại Thung lũng Silicon (California, Hoa Kỳ). Đây đều là các doanh nghiệp có tiếng trong lĩnh vực phần mềm, chíp, bán dẫn của Hoa Kỳ…",https://thitruongtaichinhtiente.vn/bo-truong-bo-ke-hoach-va-dau-tu-den-thung-lung-silicon-keu-goi-dai-bang-tiep-tuc-hop-tac-voi-nic-59751.html
123,https://thitruongtaichinhtiente.vn/hoat-dong-ngan-hang/tin-hoi-vien,Bộ trưởng Bộ Kế hoạch và Đầu tư đến Thung lũng Silicon kêu gọi “đại bàng” tiếp tục hợp tác với NIC,"Trong khuôn khổ chuyến công tác tại Hoa Kỳ, trong 2 ngày 22-23/6 (theo giờ địa phương) Bộ trưởng Bộ Kế hoạch và Đầu tư (Bộ KH&ĐT) Nguyễn Chí Dũng đã có buổi làm việc với Mạng lưới đổi mới sáng tạo Việt Nam, Công ty ARM, Công ty Marvell, Tập đoàn Google tại Thung lũng Silicon (California, Hoa Kỳ). Đây đều là các doanh nghiệp có tiếng trong lĩnh vực phần mềm, chíp, bán dẫn của Hoa Kỳ…",https://thitruongtaichinhtiente.vn/bo-truong-bo-ke-hoach-va-dau-tu-den-thung-lung-silicon-keu-goi-dai-bang-tiep-tuc-hop-tac-voi-nic-59751.html
124,https://thitruongtaichinhtiente.vn/dien-dan-tai-chinh-tien-te,Bộ trưởng Bộ Kế hoạch và Đầu tư đến Thung lũng Silicon kêu gọi “đại bàng” tiếp tục hợp tác với NIC,"Trong khuôn khổ chuyến công tác tại Hoa Kỳ, trong 2 ngày 22-23/6 (theo giờ địa phương) Bộ trưởng Bộ Kế hoạch và Đầu tư (Bộ KH&ĐT) Nguyễn Chí Dũng đã có buổi làm việc với Mạng lưới đổi mới sáng tạo Việt Nam, Công ty ARM, Công ty Marvell, Tập đoàn Google tại Thung lũng Silicon (California, Hoa Kỳ). Đây đều là các doanh nghiệp có tiếng trong lĩnh vực phần mềm, chíp, bán dẫn của Hoa Kỳ…",https://thitruongtaichinhtiente.vn/bo-truong-bo-ke-hoach-va-dau-tu-den-thung-lung-silicon-keu-goi-dai-bang-tiep-tuc-hop-tac-voi-nic-59751.html
125,https://thitruongtaichinhtiente.vn/dien-dan-tai-chinh-tien-te/nghien-cuu-trao-doi,Bộ trưởng Bộ Kế hoạch và Đầu tư đến Thung lũng Silicon kêu gọi “đại bàng” tiếp tục hợp tác với NIC,"Trong khuôn khổ chuyến công tác tại Hoa Kỳ, trong 2 ngày 22-23/6 (theo giờ địa phương) Bộ trưởng Bộ Kế hoạch và Đầu tư (Bộ KH&ĐT) Nguyễn Chí Dũng đã có buổi làm việc với Mạng lưới đổi mới sáng tạo Việt Nam, Công ty ARM, Công ty Marvell, Tập đoàn Google tại Thung lũng Silicon (California, Hoa Kỳ). Đây đều là các doanh nghiệp có tiếng trong lĩnh vực phần mềm, chíp, bán dẫn của Hoa Kỳ…",https://thitruongtaichinhtiente.vn/bo-truong-bo-ke-hoach-va-dau-tu-den-thung-lung-silicon-keu-goi-dai-bang-tiep-tuc-hop-tac-voi-nic-59751.html
126,https://thitruongtaichinhtiente.vn/dien-dan-tai-chinh-tien-te/van-de-nhan-dinh,Bộ trưởng Bộ Kế hoạch và Đầu tư đến Thung lũng Silicon kêu gọi “đại bàng” tiếp tục hợp tác với NIC,"Trong khuôn khổ chuyến công tác tại Hoa Kỳ, trong 2 ngày 22-23/6 (theo giờ địa phương) Bộ trưởng Bộ Kế hoạch và Đầu tư (Bộ KH&ĐT) Nguyễn Chí Dũng đã có buổi làm việc với Mạng lưới đổi mới sáng tạo Việt Nam, Công ty ARM, Công ty Marvell, Tập đoàn Google tại Thung lũng Silicon (California, Hoa Kỳ). Đây đều là các doanh nghiệp có tiếng trong lĩnh vực phần mềm, chíp, bán dẫn của Hoa Kỳ…",https://thitruongtaichinhtiente.vn/bo-truong-bo-ke-hoach-va-dau-tu-den-thung-lung-silicon-keu-goi-dai-bang-tiep-tuc-hop-tac-voi-nic-59751.html
127,https://thitruongtaichinhtiente.vn/phap-luat-nghiep-vu,Bộ trưởng Bộ Kế hoạch và Đầu tư đến Thung lũng Silicon kêu gọi “đại bàng” tiếp tục hợp tác với NIC,"Trong khuôn khổ chuyến công tác tại Hoa Kỳ, trong 2 ngày 22-23/6 (theo giờ địa phương) Bộ trưởng Bộ Kế hoạch và Đầu tư (Bộ KH&ĐT) Nguyễn Chí Dũng đã có buổi làm việc với Mạng lưới đổi mới sáng tạo Việt Nam, Công ty ARM, Công ty Marvell, Tập đoàn Google tại Thung lũng Silicon (California, Hoa Kỳ). Đây đều là các doanh nghiệp có tiếng trong lĩnh vực phần mềm, chíp, bán dẫn của Hoa Kỳ…",https://thitruongtaichinhtiente.vn/bo-truong-bo-ke-hoach-va-dau-tu-den-thung-lung-silicon-keu-goi-dai-bang-tiep-tuc-hop-tac-voi-nic-59751.html
128,https://thitruongtaichinhtiente.vn/phap-luat-nghiep-vu/chinh-sach-moi,Bộ trưởng Bộ Kế hoạch và Đầu tư đến Thung lũng Silicon kêu gọi “đại bàng” tiếp tục hợp tác với NIC,"Trong khuôn khổ chuyến công tác tại Hoa Kỳ, trong 2 ngày 22-23/6 (theo giờ địa phương) Bộ trưởng Bộ Kế hoạch và Đầu tư (Bộ KH&ĐT) Nguyễn Chí Dũng đã có buổi làm việc với Mạng lưới đổi mới sáng tạo Việt Nam, Công ty ARM, Công ty Marvell, Tập đoàn Google tại Thung lũng Silicon (California, Hoa Kỳ). Đây đều là các doanh nghiệp có tiếng trong lĩnh vực phần mềm, chíp, bán dẫn của Hoa Kỳ…",https://thitruongtaichinhtiente.vn/bo-truong-bo-ke-hoach-va-dau-tu-den-thung-lung-silicon-keu-goi-dai-bang-tiep-tuc-hop-tac-voi-nic-59751.html
